,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,1.008791259170806,0.6511585934548454,0.87960219794616,0.7305169321407837,0.7962188662919057,0.5726931073976956,0.5524526019121906,0.5691706872883864,0.5831738863284291,0.5193005130344579,0.5619393501327873,0.6411016342446186,0.5335450938635478,0.7357728548446482,0.6731972274513682,0.38166487236940816,0.4091575014335782,0.4574352583421541,0.48783975897496684,0.4813526549411409,0.5408426910301904,0.5469931478643956,0.5517137670738423,0.5435042409360704,0.50606790940972,0.4182138642774408,0.5567188650603868,0.6794551089110142,0.8165933272373251,0.7678206924684831,0.4822690545468845,0.5059054858768827,0.5935839917457664,0.21944707505646444
