,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
0,-0.02035334008497372,-0.07769146875050188,0.11785705108889317,0.0028459111326867037,-0.005162567949984445,-0.0022576791009592105,-0.012729448271844721,-0.00538475729040266,-0.06073648385414189,-0.12111324312001935,0.12421195740218335,-0.010590343403844916,-0.11785697387496724,0.0817144789970565,-0.009593043236223994,0.005384058982155372,-0.010443612721506075,-0.06012236554645203,-0.005382138632031911,-0.024867862933804576,-0.04150488071796799,-0.009146013734197442,-0.05005521305303636,0.13474397024787035,-0.05704257862039527,-0.03349485709881489,0.005392063993225425,-0.016977564593907313,-0.02749628334561852,0.09818813092679989,-0.005487644269330207,-0.005393368833955257,0.04627059920176942,-0.010163807537713267,-0.0038297545973170672,-0.059537914708966744,-0.0028740205632948406,-0.0056108890956129386,-0.005169141272313804,-0.07912255477857905,0.06702990919270783,0.005443863231235838,-0.014308412425870514,-0.008660451289955467,0.058607492835000476,-0.05697995459746611,-0.009249223133406603,-0.08031406291070407,0.0918696310065056,0.050056125177107405,-0.0114364005082167,0.005381496189307252,-0.03631817176466986,-0.04171796883021664,0.16251575521825257,0.0727328787394762,-0.007887393186974005,0.05440637456471237,0.005390759795558524,-0.08602949335024919,0.1621507790255857,0.20526964396650615,-0.10887881775774942,0.08292195940908385,-0.18440271620261714,0.16738997721327092,0.060847468133637214,-0.17897616024560345,-0.012150313576271346,-0.09049669026801684,0.2827489681372739,0.3006133578834537,0.1454693422352516,-0.3990779594231075,-0.18848370203359816,-0.1875474358729474,-0.1429092996025915,-0.09442707563876847,0.014634271057638,-0.07784147542889229,0.19977564983694626,0.1327680545122406
1,-0.01692193098406765,-0.05861211677931785,0.07316766588751313,-0.006043673414163595,-0.009300073592497108,0.008569163584267927,-0.017330334262178986,-0.0053845027039263645,-0.025278152100732164,-0.14647157781673834,0.08144770887052995,-0.010590346315960385,-0.07316759907236303,0.0040058767525277365,-0.009590035362105592,0.005384110024440488,-0.01044515223223944,-0.058865288528002456,-0.005382071246193754,-0.024070143128863828,-0.038029011253255265,-0.011876238428387356,-0.02809714070473222,0.0766337565053362,-0.048379182537269784,-0.10385289473178905,0.005374630270682617,-0.036236705038515164,-0.0027035850124449666,0.030318119029711703,-0.005487571079452423,-0.0053950430381439155,0.01726224105215106,-0.010164941210694212,-0.008251885568408782,-0.049017830821161255,-0.00889042960749725,-0.005605550276838001,-0.005267243061496594,-0.03436128351163324,0.00023742963089033752,0.17180339422423693,-0.014456393044140453,-0.00832943090943275,0.04491444305088793,-0.05023049895823967,-0.009251543240701255,-0.05957431812364506,0.006636498829275797,0.028097893563315223,-0.07647752483946281,0.005383622354225673,-0.018022937169688107,-0.042070427284581706,0.24299966334462966,0.08992941659278135,-0.008027749167573386,-0.07191954167031236,0.005379524609016597,-0.08602949335024919,0.10974322542843322,0.15812888229525085,-0.12391313713645892,0.1813589588287648,-0.07853651437355605,0.048206154135930324,-0.14763832545121938,-0.18189881018365694,0.03561532870369375,0.031630657493867856,0.02521977145954659,-0.1530747002025165,0.23598016793600085,0.3378954144616099,-0.1937333878637829,-0.19213948118738733,-0.15186308681652827,-0.12959684322515033,-0.08271322778404633,-0.08816582754850999,-0.06183901030639377,0.10240462462243406
2,-0.002648655552217973,0.0777155901342507,0.0009319483733354692,0.05358971729905956,0.09388827265546912,0.061397992762547135,0.018548382803167306,-0.005383182444780714,0.08032337792326229,0.037864470434284,0.0925741300320208,-0.010590137004240259,-0.0009318983667189578,-0.045492180387752504,-0.009592098755004063,0.005390507545137292,-0.010425116955830104,0.0316638113317658,-0.005382937180357942,-0.008224824747040053,0.003759290827539262,-0.009927590970226833,0.004614885071556867,0.026863819646929507,0.01664240367741738,-0.06295142218781996,0.005360136339963564,0.02519568737722446,-0.053018779565087194,0.17474805811774047,-0.0054875828587447485,-0.005394204691519433,0.05769763019304678,-0.010143355111977743,-0.005992619318005369,0.030067580679864404,-0.04284155949209971,-0.005517688674188995,-0.00515122996570427,-0.047109674998516364,-0.009788141220499369,0.0034669343167978064,-0.013432893673572633,-0.006668009991643465,0.056895861611986405,0.013325662137622662,-0.009253101073289995,-0.01843190407041943,-0.040299894456315946,-0.00461436947864406,-0.020970651252645425,0.005388430646052429,0.07961687098962625,-0.0358514592960427,0.05931383494061316,-0.06647520922738419,-0.007175937932168994,-0.07431619709299922,0.005382765592019436,0.11047569961124772,-0.07192516462404933,-0.07892781989975263,0.06238360599237066,-0.07909091682061167,0.003006414471900219,0.04165694405593791,-0.02602161252671975,0.07282175328378605,-0.03309816366849165,-0.05233189409242786,-0.04057643805492086,-0.03965268568102393,-0.03555230916624691,0.012491059348125881,0.07568949644513671,0.07300823323629956,0.06259888237955984,0.06383687849994986,0.064986425630923,-0.006573921468954376,-0.13814328618153462,-0.07218509724395361
3,-0.02448489528525657,-0.1452090355237687,-0.00886254256049326,-0.07017075998328233,-0.14495094029594782,-0.031371790001603825,-0.02112868059097775,-0.00538673265846326,-0.09195051119180372,-0.13289114736058888,-0.03682395824627401,-0.010590611200953153,0.008862590288029007,-0.04948840272794271,-0.00959184896789603,0.0053598348250091825,-0.01044672278718558,-0.013127239587835638,-0.005382546607203369,-0.01444367860662098,-0.06533490007409581,-0.008689791417751478,-0.008683753847817543,-0.0025822377032810517,-0.06776682923675824,-0.0804627559986936,0.005429481676175318,-0.05156789053370958,-0.013392910818241913,-0.038509557001801004,-0.005487685908826547,-0.005391861707939672,0.009943618583210741,-0.010166240283955588,-0.00639172165102594,-0.1197173957237699,-0.030853979598669305,-0.005415166449798524,-0.0055876789228055165,-0.10989465166503858,-0.06573407625870645,-0.007361786016497195,-0.007747705675308516,-0.011738326881264454,0.0021320459754040058,-0.09125451506478502,-0.009253229888180114,-0.07080874656047607,-0.04768689811755795,0.008684365897932277,-0.09034054460004003,0.005355040712037846,-0.05726652667063024,-0.04368587797873819,-0.1541588298673039,-0.0026795887510356864,-0.008189735808075423,-0.0226857572309532,0.005377945520618614,-0.08602949335024919,0.18240223463619157,0.18193263323816197,-0.01641690609732306,0.11607032975839586,0.21780275000561275,-0.10151114836840239,0.4083237907750651,-0.16356177808500666,0.07749079844082742,-0.03961029536723154,-0.07661067785344307,0.3006133578834537,-0.12606313486699616,0.036843397613903504,-0.12866824686393255,-0.13411165083507046,-0.17867083296603928,-0.19993637839791403,-0.06928598656450367,-0.06896060795982034,-0.07273962114569961,-0.16327538691337326
4,-0.010308669807775962,0.010844411837962314,0.08478852229250126,-0.1211500278430314,0.000538696076588124,0.051810908450420856,-0.05630025559904034,-0.005378322947849607,0.07187149147686966,-0.017870629891298843,0.17763337784296865,-0.01059004370868913,-0.08478845277329337,0.01808596925284205,-0.009544732895669324,0.005437078185163848,-0.010453191436875165,-0.019641692047889937,-0.005381416815979397,-0.019608779064459396,-0.1293653811419108,0.07081599695009698,0.3934015629857357,0.1285109441722325,0.006530512215114809,-0.0693930914111057,0.005326741235359207,-0.01789828810931561,-0.08440587711935449,-0.1856865733939476,-0.005487729329436455,-0.00539593272163722,0.09453192441456601,-0.010172440342655905,-0.01184619732353087,-0.015682148761721377,-0.05214979216102736,-0.004927150519352866,-0.004779826149052585,-0.13609373137908623,-0.07891697502451163,0.004007007665769345,0.17503378582449217,0.12388299965975241,0.09512761511635956,-0.024325445409589575,-0.009251176586027983,-0.02650678284622751,0.03290580759865003,-0.39340386732615035,-0.1451898836527591,0.005438396560816647,-0.033578778349378474,-0.02623667107027498,0.07318114654769518,0.4764460376535263,-0.00802165811122276,-0.20413218948091888,0.005251066792098662,-0.08602949335024919,0.011561748052378118,-0.004864634033707559,0.020104455757587163,-0.011272498192546134,-0.08874613577328112,-0.07177419449167978,-0.06076924479086242,0.06441480760749009,-0.05326169488050402,-0.005261978809201469,0.001335044063681198,0.01705832157972234,-0.012924602741059594,0.019184326851317123,0.05858931337898526,0.0656112530261837,0.08940662852907084,0.09021420418973625,0.046523968954051836,-0.016485849402701865,-0.12724267534222877,-0.19363881680317982
5,-0.018121191134485327,-0.06878291222274706,0.14499932024435466,0.062229350202172,-0.08356371797485201,0.011141888094615308,-0.033937125799877746,-0.0053846147863099054,-0.050258267673503804,-0.07244329575659143,0.14719995688719428,-0.010590438918495641,-0.14500085296694562,0.1982773823638497,-0.00958834370625005,0.005374872649259086,-0.010442462674532934,-0.07198721714747632,-0.005383416528308515,-0.02642132328654638,-0.006916593956935512,0.001753702514910409,-0.10855484401172305,0.14356669665920455,-0.05741206232722678,-0.16445461781299087,0.005397171566090893,0.06526516327125015,0.01163359523589089,-0.03610357365173434,-0.005487554068946172,-0.00539948523295967,0.01764480540848214,-0.010163709465076397,-0.009171363358831541,-0.05454965504607181,0.07741971220536957,-0.005638579463782759,-0.005033833887669024,-0.10862946178862441,0.2608737657367372,-0.000711641286156281,-0.013865766897231529,-0.008623118751255302,0.12534813606846806,-0.05376374499026023,-0.009245706271015484,-0.0581662811376389,0.20232434033762248,0.10855305427125327,-0.10754603157561828,0.0053705909273283805,-0.09449114764796475,-0.043856597021636905,-0.1541588298673039,0.1657646929543338,-0.007464250314809209,0.0559226642481475,0.00539084618522564,-0.08602949335024919,0.23100851037272377,0.2945557414461173,-0.08804094600556739,0.2503264172115052,0.026924946759290067,0.043545004619539245,0.28670707785056543,-0.18937209036366784,0.584956007253143,0.046896575964103474,0.4180893334981942,0.3006133578834537,0.2812355807863755,-0.05737549793935261,-0.2064001901350062,-0.20570702228878182,-0.20547857911555029,-0.09442707563876847,-0.075999607174275,-0.056867414331914834,-0.06183901030639377,0.03408690737036932
6,-0.0019970344300257203,-0.005146322941335247,-0.11731848149828487,0.008859240532756567,0.01918851015037641,0.02984050690179812,0.01682917751181963,-0.005383830468265069,-0.0019459535594635554,0.07168058204936462,-0.0414590980834649,-0.010590275792540502,0.11731850398920145,-0.0769207361133121,-0.009592163851038277,0.005386485716104132,-0.01042432015436896,-0.043839027900801734,-0.005382616509389508,-0.01714071771864843,0.021048355827344073,-0.012587231419878359,-0.01277900936835832,-0.07889244395492834,-0.035219469726254955,-0.02330075920177062,0.005363850508281667,-0.013949758332742217,-0.08568762012556456,0.044553027892022354,-0.0054876817697644435,-0.005395454510925834,0.09309314977010395,-0.010143557094908436,-0.005879636725179254,-0.003310688416980788,-0.054133351566958025,-0.005588523107460153,-0.005417549619410123,0.011018676389359874,-0.054935991986581285,0.005767672241639333,-0.013482253785461865,-0.00794724953389887,0.02161629770392557,-0.011373828265404591,-0.009254060501344145,-0.030736227277677865,-0.07261200358087976,0.012779651122030736,-0.0003131079730499684,0.005385798399845995,0.012074813860656182,-0.01039344120579607,0.10709264412883794,-0.08844047664258933,-0.00815535610902775,0.037471999683058387,0.005389400071477915,-0.08602949335024919,-0.07192516462404933,-0.07892781989975263,0.06238360599237066,-0.07909091682061167,0.003006414471900219,0.04165694405593791,-0.02602161252671975,0.07282175328378605,-0.03309816366849165,-0.05233189409242786,-0.04057643805492086,-0.03965268568102393,-0.03555230916624691,0.012491059348125881,0.07568949644513671,0.07300823323629956,0.06259888237955984,0.06383687849994986,0.064986425630923,-0.021050010392998905,-0.02913717778847626,-0.09495766966130853
7,-0.0012344990742688083,0.06524589116891903,-0.08448700308753021,0.061287503428667095,0.016435428282031476,0.04090655114501134,0.012571401003035203,-0.005383351538799204,0.03973366663895717,0.04531001341294811,-0.0043206266995382,-0.010590279309938121,0.08448703321800557,-0.0708715989608522,-0.009576133742354467,0.005383357837296377,-0.010417280173572659,0.2605412208331246,-0.0053828917717148195,0.04802196865402488,0.053313001280635174,-0.005270626774557375,-0.03486212768675532,-0.05229672059304329,-0.015351568738134017,0.1032186275817909,0.0053710414851166535,-0.08074924137620904,-0.07094933478700058,0.05908351210446401,-0.005417551933454161,-0.005397253479262356,0.07144499717163588,-0.010137929593602409,-0.011116052137468595,0.043998427330523615,-0.05065124309157541,-0.0052682925871154725,-0.005712855681426951,-0.08845567148467072,-0.03405817540552408,0.0016955968706121292,-0.009633162232079393,-0.005492688781107028,0.02934209204640482,0.02693676113334933,-0.009253878991089056,-0.0360056990283373,-0.06671264660774738,0.03486292961289468,0.1267554407414905,0.0053796990291851005,0.02408189538871908,0.02326315107937677,-0.006635013252303379,-0.07857031545633117,-0.007538910375890662,-0.13102993457754125,0.005379677237878744,-0.012840779364174274,-0.07192516462404933,-0.07892781989975263,0.06238360599237066,-0.07909091682061167,0.003006414471900219,0.04165694405593791,-0.02602161252671975,0.07282175328378605,-0.03309816366849165,-0.05233189409242786,-0.04057643805492086,-0.03965268568102393,-0.03555230916624691,0.012491059348125881,0.07568949644513671,0.07300823323629956,0.06259888237955984,0.06383687849994986,0.064986425630923,-0.0260992607828671,0.05806770892597041,0.10240462462243406
8,0.012775355052864843,-0.013102499848521548,-0.06763487567222981,0.20097062491462772,-0.025707219687633617,0.07940230883680811,-0.01638294241013846,-0.005384277621965506,-0.0012774913931331135,-0.011624771581905903,0.025966805599946685,-0.010590278617727149,0.06763490972402772,-0.06717664853467042,-0.00958279624576325,0.005377911843280177,-0.010426783465615718,-0.05113845512126567,-0.005383417672103053,-0.019482613454466984,0.16017341673961155,-0.009296830429362203,-0.07949666148154698,-0.06497349782516779,-0.036332765312900576,0.060816183568318416,0.005379050209838236,-0.0344650654569913,-0.009497628787503428,-0.058750556978774245,-0.005487623084726009,-0.005401539641110147,-0.01440743435889997,-0.010149171753369159,-0.010507642803130567,-0.017508999427705806,-0.03527621632296486,-0.005633932296727742,-0.005433309995100384,0.002277570917498774,0.015251555782232265,0.0012048406685733267,-0.013718683735541394,-0.007983118434124121,0.04824888031974507,-0.023189923784751165,-0.009253762419010773,-0.03919511614057854,-0.06634213962321707,0.07949841238364144,0.11804310816468508,0.005375251541102077,0.0057244018524807185,-0.01843444346418496,-0.03380225273702338,0.05004675685561174,-0.007881256021059675,-0.12308088527524885,0.00538444393245632,-0.08602949335024919,-0.07192516462404933,-0.07892781989975263,0.06238360599237066,-0.07909091682061167,0.003006414471900219,0.04165694405593791,-0.02602161252671975,0.07282175328378605,-0.03309816366849165,-0.05233189409242786,-0.04057643805492086,-0.03965268568102393,-0.03555230916624691,0.012491059348125881,0.07568949644513671,0.07300823323629956,0.06259888237955984,0.06383687849994986,0.064986425630923,-0.040496138077561944,0.09076954144388791,-0.026639952409243783
9,-0.04715784426774843,0.1291314672557937,0.06066325804514984,-0.025628652571680347,0.10956527069604458,-0.10283313656249315,-0.016731172928726317,-0.005381422823734837,0.18827571438112442,0.08883607281994213,-0.17608149470469037,2.082140427457353,-0.06066319413965121,-0.008409369969293713,-0.009585648192171791,0.005403097659805499,-0.009907435893185396,-0.08025599042438915,-0.005383680875565959,-0.02613139870195885,0.08671746107138076,-0.014082340649000854,0.078204438471198,-0.06736910927060864,0.5409198468298608,0.30522437118579676,0.005279202956313482,0.019636809967756196,0.2656736289806677,-0.06158216883302954,-0.005487700112840893,-0.005397296104420105,-0.24650756602161392,-0.009498560993800365,-0.01000307719660166,0.2388180854677449,0.11630966107664013,-0.005637631436068899,-0.005307043716321722,0.17769566481871105,-0.021313129264903287,0.0031033057084926497,-0.015250492541170535,-0.007705280821225916,-0.05439010895488464,0.02410477929730372,-0.009251400212995049,0.3272678433612536,-0.037764846667424405,-0.07820445663534525,0.2734952309344787,0.005407931922132153,0.06523505555934651,0.37106501637511263,0.04868771300537903,-0.16314907133221324,-0.007513201316571136,0.054250293446437746,0.005390746725449912,0.1206318787068092,-0.07192516462404933,-0.07892781989975263,0.06238360599237066,-0.07909091682061167,0.003006414471900219,0.04165694405593791,-0.02602161252671975,0.07282175328378605,-0.03309816366849165,-0.05233189409242786,-0.04057643805492086,-0.03965268568102393,-0.03555230916624691,0.012491059348125881,0.07568949644513671,0.07300823323629956,0.06259888237955984,0.06383687849994986,0.064986425630923,0.41774772020126844,-0.09454084282431127,-0.16327538691337326
