,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,0.484375,0.375,0.3671875,0.3828125,0.34375,0.359375,0.2890625,0.234375,0.2578125,0.21875,0.171875,0.203125,0.25,0.2734375,0.3046875,0.25,0.2265625,0.3046875,0.296875,0.3515625,0.2578125,0.2734375,0.28125,0.3125,0.3515625,0.4296875,0.328125,0.328125,0.390625,0.296875,0.296875,0.3125,0.3359375,0.36363636363636365
