,0,1,2
0,0.8045918223962415,0.6449214367160964,0.55313610893911
1,0.49002082016892134,0.5780909749692349,0.4558802000064906
2,0.42659165286920286,0.4845790572059792,0.4000245539363738
3,0.41208827049460134,0.42394315788355336,0.36075833795218776
4,0.3932779356278775,0.43937382877061415,0.34548057980768454
