,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,1.013169143493898,0.7556972252033741,0.8383048094114419,0.5993906895098584,0.8371990421290422,0.6295787137370903,0.837011203203845,0.648900509609412,0.8986799135133828,0.8882772156326237,0.8048499469118,0.6029373847818856,0.543886676614019,0.8231186047113341,0.9158044535513031,0.6064925636294707,0.604118157709433,0.4761620137879508,0.684883883217186,0.709240877431272,0.5902462824545327,0.5680333444318622,0.6918108503693079,0.7428784032257132,0.7627960117388414,0.5892124326266139,0.6403228696277985,0.7611945605265229,0.7130491418120846,0.7387364704055461,0.6286964156375445,0.750889547605675,0.7735586668925021,0.4253813132724655
