,0,1,2
0,0.8044198248543479,0.6445078053929789,0.5520933611127997
1,0.48780474970460375,0.5709955802202817,0.4512401780762477
2,0.4107583603068589,0.465327873424127,0.4022472007880303
3,0.4114892224592954,0.4252457891527606,0.3570429483542505
