,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,1.0161965158581197,0.922751571614017,0.9845922742512382,0.6881915630808659,1.0895103528954846,0.7810083203973452,1.3525384796915456,0.8590057467918836,1.0927715122963209,0.7399083140518066,0.8588005914299905,0.5545532338697405,0.7016247788553646,1.0270945191913952,1.067323825995724,0.7557056729225484,0.7556911354019715,0.5540695206223967,0.932798684860888,0.9732591667129022,0.8822839003773135,0.8174615780746949,0.7607965433430224,0.9392196908664702,0.8071546492760285,0.7641891067004067,0.8900834962038835,0.9587539590010812,0.7770380651735719,0.6951734965870757,0.6854483237047536,0.8036314189722322,0.9021111821913497,0.46357229198350025
