,0
0,0.11438038645828358
1,0.16624970585614351
2,-0.19461883573542305
3,0.08625585152669714
4,0.1958357797696615
5,0.2422428999854979
6,0.07515932010971253
7,-0.0010012479595355721
8,0.03580278948184403
9,0.2523616396416396
10,0.12583806301817757
11,-0.009419810811781205
12,0.19461871747825146
13,-0.09314404216383597
14,-0.008314544181692305
15,0.0022707541070841547
16,-0.0037707454719747044
17,-0.007328906557899564
18,-0.0026295242965605164
19,0.011339010556590071
20,0.007243148056205731
21,-0.001453913411703881
22,0.08509042025174532
23,-0.1402310481052216
24,0.06302560661900519
25,0.0546561628486559
26,0.001851287057712947
27,-0.03844287107372391
28,-0.09716424448044544
29,0.05953985668128885
30,-0.004778042373017575
31,-0.00401289012738254
32,0.10262338122272484
33,-0.004131767604565804
34,-0.0032492979298571097
35,0.04376432852941684
36,-0.06775300829369245
37,-0.003974049187286699
38,-0.0025915062932720784
39,-0.08525933934975183
40,-0.03981599675248267
41,-0.003928407840955463
42,-0.004522170849582389
43,-0.0012805742672614207
44,0.09617726610581638
45,0.11292082395006538
46,-0.003610582068465049
47,0.07895488398564562
48,-0.0866142207148499
49,-0.0850904111632951
50,0.08975238696251853
51,0.001967404070464045
52,0.2760821466622198
53,0.007655315516775963
54,-0.01324296110798358
55,0.11893145385961415
56,-0.003348725293874698
57,0.04164224632340254
58,0.0026133606312225394
59,0.11106636354349521
60,-0.0867317453702174
61,-0.1380401971238989
62,0.1213095592809259
63,-0.1398380664050683
64,-0.03948204635805693
65,-0.002604564523581893
66,-0.0647912875981264
67,0.20047705656494516
68,-0.06835548612082748
69,-0.07814682168323225
70,-0.044926126726783755
71,-0.05062347397962291
72,-0.03440226721603402
73,0.03410985531539967
74,0.22118156681481163
75,0.21088435177167345
76,0.18778159969471292
77,0.22160464686796866
78,0.1444215329315897
79,0.07772440571526369
80,0.021905966357055086
81,0.00769031618106132
82,-0.051820315647293405
83,-0.09482077956343635
84,0.0486227647818926
85,0.10191450633465078
86,-0.06553016046405033
87,-0.15697496517220128
88,-0.04398229464263255
89,-0.0010068121009171806
90,-0.07831373457437277
91,-0.0831859029411334
92,-0.09639097334326681
93,-0.009422377315296089
94,-0.048622478744201676
95,-0.007865387078002611
96,-0.008311079292172553
97,0.0022502760688377587
98,-0.003761037536644622
99,-0.0581213289228845
100,-0.0026273955132972548
101,-0.03694666680538563
102,0.17881187838516407
103,-0.005525317367119539
104,-0.0696535194099795
105,0.07443560687262168
106,-0.02791503804761453
107,0.12307717886986691
108,0.0016294581658008774
109,0.10564457856030932
110,-0.053043531287692854
111,-0.07173360777104693
112,-0.0047781247502905405
113,-0.004014635792571637
114,0.06330765858879873
115,-0.004123999417550083
116,-0.0032513637110655152
117,-0.06842572179220305
118,-0.040424252669271056
119,-0.003978424245638445
120,-0.0025847993522833796
121,0.1398913155856545
122,0.053015600012848524
123,0.010036955282800603
124,-0.008837053377391395
125,-0.006180495262886153
126,-0.11252923766017642
127,-0.04037615719212469
128,-0.0036061206821240773
129,0.13798355108343652
130,0.0007835585308768652
131,0.06965357299699686
132,0.15614193929513004
133,0.001946847843948053
134,0.01986637595273897
135,-0.0005266089805515243
136,0.12075608937300976
137,-0.06158071288987852
138,0.00380489753336202
139,0.04164224632340254
140,0.0026133606312225394
141,-0.14042695623978146
142,-0.12052172579114068
143,-0.17407696068622386
144,0.13706917591505224
145,-0.17498762158139047
146,-0.008540378347638464
147,0.031924380779903706
148,-0.05320178448315335
149,0.2051581763487683
150,-0.060993909947980186
151,-0.09249490155774977
152,-0.05839400864017967
153,-0.06941462831853074
154,-0.04183470637966182
155,0.03212679274523426
156,0.231566039230708
157,0.21517466201967161
158,0.17424933014978164
159,0.20696450089440543
160,0.15183515861862157
161,-0.01931848333146995
162,0.3135619071224875
163,0.19288944460641472
164,-0.01589441651105287
165,-0.11847626544127655
166,0.12285037308552302
167,-0.057489054983456
168,-0.11212033087446265
169,0.01795984143433734
170,0.0023685404420749454
171,-0.0010072591527367193
172,-0.10448985136069694
173,-0.09696737520657284
174,0.15903546279643158
175,-0.009422422355674129
176,-0.12284996367320936
177,0.08959168594623076
178,-0.008317379950438478
179,0.0022495069364311627
180,-0.0037710142659232544
181,-0.08781635258658364
182,-0.002622095801037467
183,-0.0465043762488017
184,-0.09531847295047463
185,-0.0011254293898555045
186,-0.1089878727876805
187,0.15531536940783155
188,-0.060001043823841874
189,0.0013561913681325154
190,0.0018915143377855653
191,-0.06981046512750129
192,-0.06974286858798291
193,0.18182757097965777
194,-0.004778138199396142
195,-0.004004696180108509
196,0.08334604525953267
197,-0.0041336508408749565
198,-0.003237811305815139
199,-0.08963001023216131
200,-0.03904045279773136
201,-0.003979279177141903
202,-0.0025952194756141697
203,-0.12668799173821388
204,0.0009639316686730414
205,0.005154887911475741
206,-0.006194678790071339
207,-0.006245083091153711
208,0.08774918992081017
209,-0.0461511384287992
210,-0.0036010078215077575
211,-0.05138343040612834
212,0.10761861695685963
213,0.10898793768578623
214,-0.011430556819195171
215,0.0019462848522776954
216,-0.1254037240565779
217,-0.012478336073376636
218,0.26302549501475053
219,0.028383305145978033
220,-0.005032457705545714
221,0.04164224632340254
222,0.0026133606312225394
223,-0.14042695623978146
224,-0.12052172579114068
225,-0.17407696068622386
226,0.13706917591505224
227,-0.17498762158139047
228,-0.008540378347638464
229,0.031924380779903706
230,-0.05320178448315335
231,0.2051581763487683
232,-0.060993909947980186
233,-0.09249490155774977
234,-0.05839400864017967
235,-0.06941462831853074
236,-0.04183470637966182
237,0.03212679274523426
238,0.231566039230708
239,0.21517466201967161
240,0.17424933014978164
241,0.20696450089440543
242,0.15183515861862157
243,-0.04202443723355089
244,0.09190339214075886
245,0.015742452199554943
246,-0.023031408342336832
247,0.002000611152895225
248,0.0779773692030222
249,0.3284340355663553
250,-0.0005916181368457133
251,-0.024617907966410425
252,-0.013514444007346754
253,-0.0010059853433325684
254,0.05657880202511769
255,0.009866845709051896
256,0.06898368879320009
257,-0.009421968089592168
258,-0.07797703437468147
259,0.01990383992575654
260,-0.008312230224474535
261,0.002250468576097838
262,-0.003760213553012436
263,-0.0745183843988939
264,-0.0026294767052590443
265,-0.0424203565065358
266,0.21759439138045417
267,-0.0006297878184274822
268,-0.09622049779432801
269,0.10476854385454865
270,0.019606859471855642
271,0.024208810719217093
272,0.0027947431019283396
273,0.03934650640743833
274,-0.05639954943664889
275,0.0704404967168785
276,-0.004778147557326252
277,-0.004014574995631374
278,0.06911361244014681
279,-0.004123852861632347
280,-0.0032509320940683917
281,-0.025444536873387234
282,-0.037713581401919556
283,-0.003980617741041914
284,-0.0025891915276136626
285,-0.03638938344445457
286,0.23912231727856978
287,-0.0020676818120184603
288,-0.008286528965590848
289,-0.005030076825099247
290,0.011834373743847056
291,-0.018746341383606056
292,-0.003604675680059435
293,0.0039036112756236792
294,0.030684707508965552
295,0.09622055902101437
296,0.10379512513296717
297,0.001947057025575816
298,0.09460163172028258
299,0.024565900587654232
300,0.017560208754370026
301,0.04151835173820977
302,-0.0042646597017637344
303,0.04164224632340254
304,0.0026133606312225394
305,0.0468634420562086
306,-0.12052172579114068
307,-0.17407696068622386
308,0.13706917591505224
309,-0.17498762158139047
310,-0.008540378347638464
311,0.031924380779903706
312,-0.05320178448315335
313,0.2051581763487683
314,-0.060993909947980186
315,-0.09249490155774977
316,-0.05839400864017967
317,-0.06941462831853074
318,-0.04183470637966182
319,0.03212679274523426
320,0.231566039230708
321,0.21517466201967161
322,0.17424933014978164
323,0.20696450089440543
324,0.15183515861862157
325,0.01603060089076626
326,-0.0014265089041795081
327,0.05600313229202307
328,0.019091284659767175
329,0.06999145489308016
330,-0.09815025732375557
331,-0.09152104630836247
332,-0.07181014339302327
333,0.09474884735645556
334,0.05668650959373639
335,-0.0009939121691105426
336,0.01493106435007248
337,0.06675197021797762
338,0.053691671800483204
339,-0.00942237671056572
340,0.09815029940819724
341,-0.0740674472263422
342,-0.008317460137678413
343,0.0022618568106623203
344,-0.0037683980170474937
345,0.020624933788333768
346,-0.002622102922437858
347,0.0032845461897766585
348,-0.10429704650576285
349,-0.0058181346327494665
350,-0.026312829563924854
351,-0.049891911966110626
352,-0.019026494639176297
353,0.07593509883125252
354,0.0018294554235077822
355,0.06985350791427677
356,-0.08986876454609244
357,0.1528842691878309
358,-0.004778136571465908
359,-0.004000625428456164
360,0.09370261158896441
361,-0.004130457281814633
362,-0.0032365457898522482
363,0.014553378141037758
364,-0.06510800183353632
365,-0.003948472994611777
366,-0.002590804332989256
367,-0.049393893162805895
368,-0.07993237208564015
369,0.03211675792101469
370,-0.0068616889564172764
371,-0.004088535113720406
372,0.054994850980658344
373,0.023395463883374552
374,-0.003609588783977932
375,-0.025897379059177973
376,-0.06625447014657836
377,0.026312870687781407
378,0.033706815871532195
379,0.001958581189324466
380,-0.0981455899601378
381,0.0012963543840866763
382,0.1825007940665933
383,-0.11494894396284705
384,-0.0037861562865199897
385,0.013374111791934075
386,0.002606796599926159
387,-0.14042695623978146
388,-0.12052172579114068
389,-0.17407696068622386
390,0.13706917591505224
391,-0.17498762158139047
392,-0.008540378347638464
393,0.031924380779903706
394,-0.05320178448315335
395,0.2051581763487683
396,-0.060993909947980186
397,-0.09249490155774977
398,-0.05839400864017967
399,-0.06941462831853074
400,-0.04183470637966182
401,0.03212679274523426
402,0.231566039230708
403,0.21517466201967161
404,0.17424933014978164
405,0.20696450089440543
406,0.15183515861862157
407,-0.015340148098895463
408,0.10356962977137617
409,0.07210740432901033
410,-0.02467314448244049
411,-0.10208730673918734
412,0.09946104141734434
413,-0.08326115416675631
414,-0.06253649269022202
415,-0.03318632535422305
416,-0.04689584896750628
417,-0.0010062005798658418
418,-0.07939496778243718
419,-0.0934552610798868
420,0.05049877300758133
421,-0.009422331153459116
422,-0.09946067088072727
423,0.047659131218406425
424,-0.00831642290643176
425,0.0022623669952500486
426,-0.003773087279662069
427,-0.08745035122956496
428,-0.0026252298954382554
429,-0.045928756902183496
430,-0.09714017946918344
431,-0.00606372017216096
432,-0.03542224517312834
433,0.0941955907604891
434,-0.05357851075435004
435,-0.03435957899493965
436,0.002030983911669035
437,-0.06402811753877792
438,0.00544808863753025
439,-0.07600329466926012
440,-0.004778155024455425
441,-0.004010739818905819
442,0.01816244445277581
443,-0.004135303002049057
444,-0.0032452504045025615
445,-0.08040262345355961
446,0.017925245395066677
447,-0.003978443432185344
448,-0.0025899960203079908
449,-0.003295683931516412
450,-0.03752561246440519
451,-0.006430710776676829
452,-0.008625591791677862
453,-0.006143111269508305
454,0.00645791712042719
455,-0.042582809680326156
456,-0.003603241579100057
457,-0.043387214799271046
458,0.048224944200246145
459,0.03542228891651202
460,-0.06089359439278385
461,0.001963332744064233
462,-0.09494204442967753
463,-0.022918548198550603
464,-0.06932875062811768
465,0.17770762989672803
466,-0.0044483914875322805
467,-0.026815647595979018
468,0.00259902088208295
469,0.12783587542149302
470,0.07264632308048198
471,0.05338773888530466
472,0.027553110233668732
473,0.03075826523499507
474,-0.0863435513366746
475,0.17785498572278235
476,-0.01263852358074757
477,-0.07373743317166823
478,-0.0671420020410928
479,-0.09831169069606768
480,0.04596814389700414
481,0.15607922374836322
482,0.03248968525661621
483,-0.18696196000664272
484,-0.0829622089279386
485,-0.08135270495686957
486,-0.10088877423776098
487,-0.027277834682605893
488,0.07601398681943183
489,-0.04097343121499421
490,-0.07142393468788329
491,-0.08088318002236856
492,-0.06262537165086451
493,-0.2144953384369101
494,0.047617172496795715
495,-0.08578854986880459
496,-0.2115364480711913
497,-0.20598755040150218
498,-0.05327318881538723
499,-0.0010135591712057996
500,-0.213397696350859
501,-0.19490053222013043
502,-0.14708370897303805
503,-0.00942256874329606
504,-0.047616888130512194
505,-0.008659722611231591
506,-0.008315505900154778
507,0.002227248542266678
508,-0.00377036501669282
509,-0.08885181520235123
510,-0.0026259010026465613
511,-0.0461643679102786
512,-0.03460594224529635
513,-0.006523981682004988
514,-0.12518160091846076
515,0.07487740743121714
516,-0.07557689831605192
517,0.0664929986203254
518,0.0017632552268648325
519,0.10592268746237218
520,-0.05582239981867555
521,-0.1084529150956802
522,-0.004778185262592344
523,-0.004011813757205374
524,0.06585757075324214
525,-0.004133176740438213
526,-0.003247867410263821
527,-0.19474369939488026
528,-0.04223501610877
529,-0.003978699690859677
530,-0.002595773309120541
531,0.1738213179743709
532,-0.05735597446238923
533,-0.06374346172914451
534,-0.008886360117004919
535,-0.006637433435739497
536,-0.1559584654833774
537,-0.06948895816198264
538,-0.0036061262538001015
539,-0.06550203147197185
540,0.00032896299636201505
541,0.12518102533034267
542,0.029631914170286013
543,0.0019265739350195963
544,-0.1473975573011891
545,-0.019459352867615076
546,-0.26710848535430187
547,-0.048832455530230495
548,0.004232205799934279
549,-0.002157670382440163
550,0.0026039022478858867
551,-0.14042695623978146
552,-0.12052172579114068
553,-0.17407696068622386
554,0.13706917591505224
555,-0.17498762158139047
556,-0.008540378347638464
557,0.031924380779903706
558,-0.05320178448315335
559,0.2051581763487683
560,-0.060993909947980186
561,-0.09249490155774977
562,-0.05839400864017967
563,-0.06941462831853074
564,-0.04183470637966182
565,0.03212679274523426
566,0.231566039230708
567,0.21517466201967161
568,0.17424933014978164
569,0.20696450089440543
570,0.15183515861862157
571,-0.05654513307306628
572,0.010239728726437788
573,-0.13724813215182394
574,0.08573361093953043
575,0.07957955330656953
576,-0.21063382397955804
577,0.21262563662910985
578,0.06862700265849318
579,0.11849202267299334
580,0.08709346085369479
581,-0.0010044865101857664
582,-0.010793289018541671
583,0.15179757541689257
584,-0.04743136942128647
585,0.000280324699105969
586,0.21063367910367706
587,-0.09551868733685732
588,-0.008307563694969707
589,0.0022556727278827786
590,-0.0037539221977896443
591,-0.06167913466730803
592,-0.002629802173603786
593,-0.014784700547903698
594,0.24140881514505177
595,-0.004719948405859927
596,-0.08414987696938481
597,-0.18923459773464357
598,-0.023986386686993297
599,-0.004185910929585544
600,0.0019349943225506004
601,-0.08497589806193394
602,-0.03165455645370589
603,-0.0025258646845553448
604,0.0077248340758427885
605,-0.004014599314407479
606,-0.05438844103832664
607,-0.004117780845968588
608,-0.0032521178244224245
609,0.05665624944707307
610,-0.051080606458506116
611,-0.003979578408424701
612,-0.002578179190028377
