,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.640074410304157,0.7863210883406155,0.6658733752010436,0.7241496066770303,0.9070283983919345,0.749262171952234,0.821921799910439,0.6637636392060051,0.8171164962239663,0.6998963061690615,0.5561320430347463,0.7754095005536572,0.6407422291092968,0.748796093523141,0.6800468998413973,0.7044466242272274,0.7431606133341332,0.9241184964997733,0.7690399638121366,0.6270262300844844,0.5754236243386097,0.7198664682323529,0.7550277713789919,0.5623187886772448
1,0.6051801605392586,0.7400958660711869,0.6820384056473274,0.6170119337551055,0.7176753393025038,0.8185544592665889,0.6485467615151348,0.5609017438405328,0.6301885520903637,0.624180251330748,0.7142574390296722,0.6450170317355169,0.6288369452071076,0.59549698584412,0.6667250915990548,0.6345239194108253,0.6739354135474538,0.6061607370271987,0.6941813404761434,0.621359447412533,0.7162811726483307,0.6587874085377572,0.5837472867869062,0.7044750959757478
2,0.5965928420319855,0.5667290409276657,0.6306709583898091,0.6658771702917979,0.8204205720597231,0.681019214914087,0.7620985503999257,0.5673220757828307,0.6871630672967777,0.7356266227429673,0.6365079992123988,0.668320040596084,0.7085243575036595,0.6359122000752612,0.5178211034727714,0.7352544420529563,0.6019952691813548,0.7594987943724703,0.46937695811257246,0.6784412171480889,0.6301471732408409,0.8533219206976325,0.578000992738257,0.5755070812396202
3,0.4553559033612608,0.7803384755809794,0.6177674352623944,0.8424632438877983,0.5940759424788108,0.4950647890747201,0.5975202778655017,0.6297671057690932,0.4224753306898519,0.7157322353857254,0.7023905127429692,0.7335725638479109,0.5249602914048537,0.7493096958047882,0.7083691019132022,0.7451781695759009,0.6351736546325499,0.6956252086166006,0.6895860151296792,0.7799957215622386,0.8708268294276431,0.5330911586889991,0.6053559884125504,0.7598723728635269
4,0.7855956092654706,0.642768251057325,0.8409569423843498,0.39842119163050765,0.7042445491692684,0.5569350351056652,0.6730470565598338,0.5531170365103728,0.7770166581654127,0.5347204498025028,0.6332345353733098,0.7739319692181913,0.5290896618765616,0.6026762454143361,0.6846848724429958,0.736223135330124,0.5411881829251989,0.6339831820417972,0.6933063178527099,0.7772269357455875,0.7506520517116992,0.7407154667495119,0.5833981786046992,0.58517928022915
5,0.6251978310984528,0.5194164668612841,0.7151721394257453,0.6558760659279947,0.665859745486212,0.8082854625167879,0.7030373093776323,0.8266830451428873,0.620006223519143,0.5710539559817102,0.6201790406271067,0.693657137483424,0.7739934015688972,0.7515845810289099,0.6265084245559795,0.7031652470507748,0.6414580938908327,0.8678469026402468,0.6990479779126838,0.3419302768692257,0.6322729915607361,0.7322144544407965,0.5115858139010373,0.5695793363355272
6,0.505518515712442,0.6341021373983684,0.690189816017886,0.6042801348377728,0.76975583095668,0.7648234918332614,0.6215251989044452,0.6603987645269773,0.712491723866089,0.5348856602334663,0.4675568043779197,0.8144866045829771,0.7522439694931202,0.5438846917330659,0.5928911457068493,0.7292366858853059,0.5681380818029629,0.6809796364605198,0.7691298561221818,0.7178997679593684,0.6598906961501803,0.649362767635366,0.605899601863272,0.5931583183095714
7,0.6757608099899404,0.5566231726163902,0.7537269897291541,0.771653622974657,0.6189812234428482,0.6629680198461632,0.573551883469417,0.6737527449716687,0.8238768760893913,0.5839800465122827,0.4265848470485691,0.4694260584078422,0.5897639490666011,0.799375390394703,0.6251820237022694,0.582236030709597,0.5262762602997798,0.7005619155692441,0.7085906333252375,0.6946934299523876,0.7748178512617427,0.6957169001284866,0.6142825163552743,0.8004874336807543
8,0.7038739758238141,0.6767171415378752,0.6649194723441444,0.6991290592602797,0.6630230059567443,0.712125943467033,0.45832264208663265,0.6896836682507439,0.8572632706303751,0.6776461669949065,0.684910002335831,0.5965191217573205,0.6945658841776251,0.6266439253289401,0.5317674570763952,0.5668757492959872,0.558021738071797,0.6414441661256179,0.621659206840278,0.7048322860021262,0.706667567802549,0.7199280430779359,0.6698201520719719,0.5739673599572939
9,0.5637783993435406,0.8098491257974578,0.7699828387411066,0.6484191021134906,0.664155173532513,0.6593297650188483,0.5670248382385042,0.7667525164781883,0.6594343770577471,0.6810256491660093,0.731321261826354,0.5206241643886114,0.5512432080403654,0.642601060470604,0.7818787220468506,0.6609385679964959,0.6367195010030012,0.4496861404850216,0.6224682605569648,0.6689311353521709,0.742762630915667,0.599959523727246,0.7042532152058927,0.7947363833879834
