,0,1,2
0,0.8040614296906485,0.6438733215548373,0.5494059993118768
1,0.4847292277093411,0.565419233363531,0.44119262754093425
2,0.3980439975302456,0.4615150666405566,0.38361359547935936
3,0.39551673576125124,0.4096132759708077,0.33912691194145445
