,0,1,2,3,4,5
0,0.7722415182728902,0.7553963016691189,0.5935017754770129,0.5568417207903951,0.48077251669519494,0.5433991778488213
1,0.4684129844168452,0.3574207265831384,0.46371771107132254,0.47427604791250233,0.40581940316619713,0.391178070079914
2,0.375144159416642,0.34915976639893925,0.32410186421068743,0.5077779593023642,0.4697025914628216,0.35522664331406306
