,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,0.5078125,0.390625,0.4921875,0.5,0.5078125,0.453125,0.53125,0.515625,0.5546875,0.5546875,0.3359375,0.546875,0.4375,0.5,0.46875,0.4140625,0.53125,0.4921875,0.5,0.375,0.5546875,0.3671875,0.5078125,0.5234375,0.46875,0.359375,0.359375,0.4765625,0.5234375,0.53125,0.46875,0.4921875,0.4140625,0.18181818181818177
