,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.5625,0.6875,0.75,0.4375,0.3125,0.0625,0.125,0.0,0.3125,0.4375,0.3125,0.375,0.375,0.3125,0.125,0.46153846153846156
1,0.125,0.4375,0.25,0.375,0.1875,0.25,0.1875,0.3125,0.125,0.125,0.1875,0.4375,0.375,0.25,0.5,0.15384615384615385
2,0.25,0.125,0.125,0.125,0.0625,0.125,0.0625,0.125,0.0625,0.0,0.0,0.0,0.0625,0.125,0.1875,0.0
