,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,-0.04772205580125687
165,-0.06530747164460171
166,0.14743151783233477
167,0.013453725979385088
168,0.012776443511200324
169,-0.14978435475493304
170,-0.056738042748487885
171,-0.00100569567681603
172,0.02159266050952511
173,-0.10810660932248647
174,-0.03967874872208291
175,-0.00942232443673997
176,-0.14743106756339755
177,0.15687794441887234
178,-0.008307544387435063
179,0.0022612802751791764
180,-0.0037666180363841047
181,-0.05314234769642037
182,-0.0026257694262964734
183,-0.03717658949739971
184,0.023545027416365865
185,-0.004949984405775639
186,-0.03467387958483684
187,0.12892232507858503
188,-0.03545606131015184
189,0.1277982289753304
190,0.0016759913312900357
191,0.121295929548624
192,0.02908153420808017
193,-0.10759897771603756
194,-0.004778069834332512
195,-0.004014358135588804
196,0.007939258144253517
197,-0.004128760965787529
198,-0.0032521206114863215
199,-0.05116470565361539
200,0.09304893778830572
201,-0.003976241710221354
202,-0.002572632457022698
203,-0.015601283389395938
204,0.11636672851348492
205,0.011652720220033951
206,-0.008830401909559863
207,-0.005807699447926969
208,-0.19771161438070714
209,-0.035657652124585305
210,-0.003597545872722208
211,-0.05498549922902868
212,0.1507949771057807
213,0.03467392311301862
214,0.13551666760728376
215,0.001957043599358715
216,-0.0012332472841642837
217,-0.01823244652593639
218,0.1283131492631706
219,-0.051982024995555313
220,-0.003481139165995981
221,-0.01989877738638214
222,0.0026073550790001753
223,-0.05407075684626273
224,0.1329319836290053
225,0.057945735951272344
226,0.16456951737123424
227,0.17452729486975424
228,0.23440472457716918
229,-0.03812159098819727
230,0.039514240436631466
231,-0.08317897641565221
232,-0.02418193868796933
233,-0.03510258205967969
234,0.007911315281035723
235,-0.14457924567416205
236,0.16627359020191668
237,0.13385790259472097
238,-0.10352107315000193
239,-0.10111730620734746
240,-0.04226698256911869
241,0.03128274921164694
242,0.04130473928469163
243,-0.045511197322528806
244,-0.09475640994911787
245,-0.01646609187441956
246,-0.04072719575617634
247,-0.0951400761228875
248,0.07465022435850428
249,-0.039723915293199345
250,-0.06374775224431085
251,-0.11077358868371417
252,-0.054689900599319226
253,-0.0010062831402090978
254,-0.07431581975281623
255,-0.09673694237925631
256,-0.020450281162774704
257,-0.00942233135654021
258,-0.07464989506025196
259,0.016261974089197974
260,-0.008313552587360435
261,0.0022562985782206245
262,-0.003769287640675302
263,-0.00805652893654706
264,-0.002626829802814741
265,-0.023934285262750918
266,-0.03970170453480096
267,-0.005413263498128066
268,-0.06550525153694989
269,0.10518008410091159
270,-0.05386267754770774
271,0.14456137790052717
272,0.0016505473852402976
273,0.029207119353063693
274,-0.06357354293907046
275,-0.10526358836716641
276,-0.0047780964509918445
277,-0.004013416998953544
278,0.07527263105272555
279,-0.004131760226133619
280,-0.0032501866253334026
281,-0.07362706129782454
282,-0.043345121385464036
283,-0.00396661374328989
284,-0.00259119744280622
285,-0.025840020025709298
286,-0.018159564376560907
287,-0.006604341757736767
288,-0.008352152460640066
289,-0.0060529917096775925
290,-0.07875769219949581
291,-0.04078851849412256
292,-0.0036048789251109407
293,-0.0531938943171149
294,0.027992889006838346
295,0.06550530393108063
296,0.12912220647609748
297,0.001954088943106238
298,-0.07937905735055595
299,-0.018927910108209225
300,-0.07407875109222437
301,-0.03331352428003362
302,-0.0036291894192428415
303,0.0005966073825110966
304,0.002607689862096317
305,-0.13793411091999255
306,0.026535422075332857
307,0.05661645248638909
308,-0.001837879697625754
309,0.09498910332606687
310,-0.06353707161531422
311,0.035912635648464426
312,-0.1343283062879649
313,-0.07850666815142215
314,-0.010824069554081092
315,-0.041307157140552136
316,-0.016107955496924176
317,-0.14457924567416205
318,0.13654383354740546
319,0.22494657665098652
320,-0.09539112435071462
321,-0.0924011119075144
322,-0.04226698256911869
323,-0.0077576400511882825
324,0.03321714762611139
325,-0.0431262542995768
326,-0.08309017231850059
327,-0.008413955855925933
328,-0.052334118254103626
329,-0.06034687293566496
330,0.07720144922995359
331,-0.033056919602463965
332,-0.0267088496899727
333,-0.14925463071981698
334,-0.044472694875532084
335,-0.0010049421437669866
336,-0.027393042283691077
337,-0.09812589611080544
338,-0.12316977178099542
339,-0.009422284001037697
340,-0.07720111569127908
341,0.019039825836981158
342,-0.008313627175415323
343,0.0022611323306150725
344,-0.0037677359331810428
345,-0.003269795763304173
346,-0.002626850929635902
347,-0.01735256895018985
348,0.02686240286658029
349,-0.006056771471698783
350,0.010499015667034943
351,0.035877917025882465
352,-0.04419373578139162
353,0.14606664025299385
354,0.0017067203424534151
355,-0.06971969347196688
356,0.07728421526474166
357,-0.08883823225419181
358,-0.004778103850068197
359,-0.004013183644436745
360,-0.050285043924468406
361,-0.004129222913512437
362,-0.0032501324901600737
363,-0.03193544301815721
364,0.056991317084958006
365,-0.003966620051195719
366,-0.0025874824947429965
367,0.0851911339177891
368,-0.012182389040806506
369,0.008218736776196075
370,-0.008815664979004984
371,-0.0059813220320269825
