,0
0,0.6387835090448792
1,0.5982047988270942
2,0.3824499311062696
3,0.32871587409336944
4,0.37047478037709036
5,0.8652563271911482
6,0.8315823573907278
7,0.7980448463045181
8,0.7242358974044542
9,0.6159741018915853
10,0.2845521866114164
11,0.3039290618993893
12,0.2613048217196312
13,0.2292404582233284
14,0.20994612606911228
15,0.9625297278532374
16,0.9436518624532527
17,0.9266212754851045
18,0.860691256602617
19,0.6717842215461932
20,0.263559105593155
21,0.2224378197951399
22,0.0971747764869939
23,0.10503753003053877
24,0.12464671381289792
25,0.0639730756192904
26,0.06021455324329683
27,0.05473842524131122
28,0.049663596768488014
29,0.047515796995185176
30,0.047606955701604683
31,0.045581620290505116
32,0.042107944665129265
33,0.03984909883655219
34,0.037948416910130234
35,0.0365634327421774
36,0.035037586385642104
37,0.034634551051072424
38,0.033773630004129036
39,0.032488657804636514
40,0.03221654227439755
41,0.03226070617939598
42,0.03173223843883554
43,0.031290703903874874
