,0,1,2,3,4,5,6,7,8,9,10
0,0.8209825111258825,0.4088420473943019,0.7685239126219793,0.8348136609861992,0.7242214570766786,0.7349271778539092,0.8889036816902651,0.3709619596883654,0.6874822620283298,0.5825917420273815,0.0
