,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.7397611616611862,0.9118336179052496,0.7915849356239076,0.8329583410999171,0.9528656255484635,0.8338383865355241,0.8121622604701324,0.6796103427732794,0.826264646868909,0.7175632136548332,0.5799186279543563,0.7908192132123704,0.7150058566549391,0.740352182863904,0.6773887176774778,0.7529595815751037,0.6779617707682618,0.8928154954134099,0.7425868923528303,0.7006732254907546,0.5959197798708731,0.7139230546302294,0.6743349595294136,0.7108570617735057
1,0.6456198706719971,0.8463077353505896,0.661024679961086,0.6890850220189273,0.7846704329392561,0.8769851019976334,0.6699534950156335,0.6706352643273947,0.5534480953364568,0.6614613021689436,0.6669146074690497,0.5945212157797898,0.6878501184214282,0.5977889614781436,0.5712360652141176,0.6720590454414269,0.7400438987597596,0.6960376397940092,0.7345363599419145,0.63067696106663,0.7755660153184317,0.6987826880817526,0.5700852112978699,0.80133047044056
2,0.69112642383686,0.718420416815074,0.7508082841890894,0.7070947765330475,0.836776417549612,0.6603332957254088,0.7484207902750466,0.6062570820705856,0.7236424430014857,0.7028231904724509,0.6503546063818533,0.7420076416561079,0.6192063508514698,0.6214733541998584,0.5200955540125717,0.7374120991981491,0.6077181566714751,0.78074645604344,0.5128950093454191,0.7498808224252796,0.6026270713515288,0.8254089806357728,0.6031795311480229,0.6782886306605816
3,0.6234373977889301,0.8121374656321908,0.583235128847924,0.8931311802288852,0.6648765983866703,0.59394570555077,0.6741392694800691,0.6441185423878336,0.5342599011592147,0.6172889720954969,0.7245237966374523,0.7311569096122104,0.6103960385061041,0.8309236673465321,0.6156498025117207,0.7494846058294132,0.611195095500519,0.6853324760756763,0.6104140882599292,0.7458009581780247,0.8724330119660149,0.5894930615819058,0.6437816113608692,0.8654909483485766
4,0.7795162188959032,0.7225509441979223,0.8452595914732318,0.48706589595910615,0.6640174016906816,0.5733077858342261,0.6806927495183255,0.638574960203561,0.8106060566982214,0.4517286316175583,0.6414942482263046,0.8240095974515277,0.5330605475665241,0.6394966543634817,0.6205265237349049,0.7276872187324807,0.5976825204440122,0.6514864138158925,0.7488765810255509,0.8167538684596495,0.7615694128873961,0.7614445912145025,0.6373663393963075,0.7018822149135004
5,0.5746852183028868,0.5852522098707614,0.6727818412091304,0.7365956464299969,0.6925673265200634,0.7760794785725351,0.7033377291033716,0.8677899591956068,0.679159177808625,0.5903520850188646,0.6888200411936061,0.6400073694450674,0.7652888726105125,0.759517475095265,0.7205588692723812,0.8012560352014926,0.6168863172172421,0.7445640331499365,0.747579483759744,0.4792866289112243,0.6141100325514101,0.819378075693476,0.540711957901412,0.561848411385996
6,0.5144429189133446,0.7366679474900283,0.6564788850291329,0.6546275301267591,0.7340363415949192,0.8367409853408908,0.6709139893570315,0.6645737572391497,0.752081939615197,0.563233856462938,0.5455983097300281,0.8224703374361979,0.7478127944904588,0.5672778654182782,0.6184525803442831,0.723856370091182,0.61199978224567,0.7637273016573146,0.7746909908457327,0.7056515917252,0.7239221472892343,0.5999710355997151,0.5985502147482141,0.6549528543614423
7,0.7063681515851444,0.5441118333920592,0.7671200026878979,0.8339002753643221,0.6402320797834586,0.6498905170607426,0.6426148436796316,0.6061208614861388,0.7967127203311619,0.6365356723908713,0.4560954378745624,0.490415575974223,0.6186354857487524,0.8214492413373711,0.6986276051390943,0.638448090712291,0.5561311969655601,0.6760741695920898,0.7378457392560183,0.7284752559695633,0.8577666296337304,0.7119632913247311,0.6396723309699828,0.7920775810615329
8,0.6513302403304169,0.6565760196561172,0.6390598296876202,0.716315689417832,0.7244984561653721,0.670267364020255,0.4498518775715944,0.7776179017366185,0.8772436544592171,0.6709075634832314,0.7217351016312007,0.6098190570976163,0.7675091475787388,0.6907759678067886,0.5713610685587627,0.5596718188021703,0.598514665475993,0.6580480645199595,0.7055921519161898,0.7778498570778671,0.739011064440396,0.7161920367154597,0.7221564857568291,0.5454543821226654
9,0.625226911886395,0.843510808663955,0.7252383581713104,0.7012217708116255,0.6784008760408047,0.6678285730996443,0.605383100250144,0.8000486576866812,0.643845387691579,0.713090326506998,0.718338980632604,0.5573156598486043,0.5941993788214357,0.6241634343238062,0.7994694196044446,0.6574531226147341,0.680698280332965,0.46347732186442436,0.6430477540545869,0.6848940738846552,0.7487203734577565,0.590315260067219,0.7658788988078249,0.7653810430331777
